Мақоми давлатӣ,Категория,№,Рамзи хизматрасонӣ,Номгӯйи хизматрасонӣ,Гирандаи хизматрасонӣ,Хизматрасонанда,Ташкилоти қабул ва додани натиҷа,Шакли хизматрасонӣ,Музднок ё ройгон
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,628,000628,"Фаъолият оид ба насб, хизматрасонӣ ва таъмири таҷҳизот, ки бо истифода аз моддаҳои вайронкунандаи қабати озон, гидрофторкарбонҳо, ки дар замимаҳои А, В, С, Е, F Протоколи Монреал дохил шудаанд ва дар шакли хунуккунанда, кафккунанда ва пропилен истифода мешаванд",Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,629,000629,"Иҷозатнома барои фаъолият оид ба истифодаи объектҳои олами набототе, ки ба Китоби сурхи Ҷумҳурии Тоҷикистон дохил гардидаанд",Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,630,000630,"Иҷозатнома барои фаъолият оид ба истифодаи объектҳои олами ҳайвоноте, ки ба Китоби сурхи Ҷумҳурии Тоҷикистон дохил гардидаанд",Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозатнома,631,000631,Иҷозатнома барои фаъолияти аудитории экологӣ,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,632,000632,Иҷозат барои партофтани моддаҳои зараровар ба атмосфера,Шахсони воқеӣ ва ҳуқуқӣ,"Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе","Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе","Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,633,000633,Иҷозат барои фаъолият оид ба истифодабарии махсуси об,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,634,000634,Иҷозат барои пармакунии чоҳҳои об,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,635,000635,Иҷозат барои фаъолият оид ба партофтани партовҳои обӣ,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,636,000636,Иҷозат барои истифодабарии объекти олами ҳайвонот,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,637,000637,Иҷозат барои истифодабарии объекти олами наботот,Шахсони воқеӣ ва ҳуқуқӣ,"Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои ҳифзи муҳити зисти шаҳру ноҳияҳо","Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои ҳифзи муҳити зисти шаҳру ноҳияҳо","Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,638,000638,Иҷозат барои истифодабарии ҷангал,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,639,000639,Иҷозат барои воридоти объекти олами наботот,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,640,000640,Иҷозат барои содироти объекти олами наботот,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,641,000641,Иҷозат барои воридоти объекти олами ҳайвонот,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,642,000642,Иҷозат барои содироти объекти олами ҳайвонот,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,643,000643,Иҷозат барои содироти ғанимати ҳайвонот,Шахсони воқеӣ ва ҳуқуқӣ,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон,"Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,644,000644,Иҷозат барои муайян кардани меъёри ҳосилшавии партовҳо,Шахсони воқеӣ ва ҳуқуқӣ,"Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои шаҳру ноҳияҳо","Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои шаҳру ноҳияҳо","Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,645,000645,Иҷозати фаъолият барои нобудсозии партовҳо,Шахсони воқеӣ ва ҳуқуқӣ,"Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои шаҳру ноҳияҳо","Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои шаҳру ноҳияҳо","Коғазӣ, электронӣ",Музднок
КУМИТАИ ҲИФЗИ МУҲИТИ ЗИСТИ НАЗДИ ҲУКУМАТИ ҶУМҲУРИИ ТОҶИКИСТОН,Иҷозат,646,000646,Иҷозати фаъолият барои ҷойгиркунии партовҳо,Шахсони воқеӣ ва ҳуқуқӣ,"Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои шаҳру ноҳияҳо","Кумитаи ҳифзи муҳити зисти назди Ҳукумати Ҷумҳурии Тоҷикистон, сарраёсатҳои ҳифзи муҳити зисти Вилояти Мухтори Кӯҳистони Бадахшон, вилоятҳо, шаҳри Душанбе ва шуъбаю бахшҳои шаҳру ноҳияҳо","Коғазӣ, электронӣ",Музднок
